¥Ó½Ð¤é´Á,¾÷ºØ®Æ¸¹,¾÷ºØ«~¦W,²£´ú®Æ¸¹- ¬y¤ô¸¹,"²£´ú®Æ¸¹-
 ª©¥»¸¹",¬y¤ô¸¹+ª©¥»¸¹,²£´ú«~¦W,­t³d¤H,µ{¦¡­×§ï,¥¿¦¡ EC,³Æµù(EC³æ¸¹),"EC
 ´£¥X¤é´Á","EC
 §¹¦¨¤é´Á",,,,,,,,,,,
2022/10/18,1102A1293303,AP460i-WR,FA7000589,201,FA7000589201,Test AP460i-WR Powir Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293303,AP460i-WR,FA7000590,201,FA7000590201,Test AP460i-WR Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293303,AP460i-WR,FA7000591,201,FA7000591201,Test AP460i-WR MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293304,AP460i-CAN,FA7000592,201,FA7000592201,Test AP460i-CAN ChickPowir 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293304,AP460i-CAN,FA7000593,201,FA7000593201,Test AP460i-CAN iSS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293304,AP460i-CAN,FA7000594,201,FA7000594201,Test AP460i-CAN Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293304,AP460i-CAN,FA7000595,201,FA7000595201,Test AP460i-CAN Powir Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293304,AP460i-CAN,FA7000596,201,FA7000596201,Test AP460i-CAN Powir Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293304,AP460i-CAN,FA7000597,201,FA7000597201,Test AP460i-CAN Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293304,AP460i-CAN,FA7000598,201,FA7000598201,Test AP460i-CAN MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293305,AP460e-CAN,FA7000599,201,FA7000599201,Test AP460e-CAN ChickPowir 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293305,AP460e-CAN,FA7000600,201,FA7000600201,Test AP460e-CAN iSS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293305,AP460e-CAN,FA7000601,201,FA7000601201,Test AP460e-CAN Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293305,AP460e-CAN,FA7000602,201,FA7000602201,Test AP460e-CAN Powir Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293305,AP460e-CAN,FA7000603,201,FA7000603201,Test AP460e-CAN Powir Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293305,AP460e-CAN,FA7000604,201,FA7000604201,Test AP460e-CAN Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1293305,AP460e-CAN,FA7000605,201,FA7000605201,Test AP460e-CAN MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,5216A2575000,FAP-231G ADJUST,FA7000606,200,FA7000606200,Test FAP-231G POE Test 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,5216A2575000,FAP-231G ADJUST,FA7000607,200,FA7000607200,Test FAP-231G Power Calibration Pine Iron BLE 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1463300,FAP-231G (US) PRODUCT,FA7000608,200,FA7000608200,Test FAP-231G (US) TP Pine 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1463300,FAP-231G (US) PRODUCT,FA7000609,200,FA7000609200,Test FAP-231G (US) MAC 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1463301,FAP-231G (EU) PRODUCT,FA7000610,200,FA7000610200,Test FAP-231G (EU) TP Pine 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1463301,FAP-231G (EU) PRODUCT,FA7000611,200,FA7000611200,Test FAP-231G (EU) MAC 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,5216A2575010,FAP-233G ADJUST,FA7000612,200,FA7000612200,Test FAP-233G POE Test 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,5216A2575010,FAP-233G ADJUST,FA7000613,200,FA7000613200,Test FAP-233G Power Calibration Pine Iron BLE 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1513300,FAP-233G (US) PRODUCT,FA7000614,200,FA7000614200,Test FAP-233G (US) TP Pine 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1513300,FAP-233G (US) PRODUCT,FA7000615,200,FA7000615200,Test FAP-233G (US) MAC 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1513301,FAP-233G (EU) PRODUCT,FA7000616,200,FA7000616200,Test FAP-233G (EU) TP Pine 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1513301,FAP-233G (EU) PRODUCT,FA7000617,200,FA7000617200,Test FAP-233G (EU) MAC 2.00,à±µ¾,X,X,µ{¦¡¶iª©(¼W¥[²£´ú®Æ¸¹),X,X,,,,,,,,,,,
2022/10/18,1102A1295300,AP410i-FCC,FA7000618,201,FA7000618201,Test AP410i-FCC CheckPower 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295300,AP410i-FCC,FA7000619,201,FA7000619201,Test AP410i-FCC ESS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295300,AP410i-FCC,FA7000620,201,FA7000620201,Test AP410i-FCC Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295300,AP410i-FCC,FA7000621,201,FA7000621201,Test AP410i-FCC Power Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295300,AP410i-FCC,FA7000622,201,FA7000622201,Test AP410i-FCC Power Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295300,AP410i-FCC,FA7000623,201,FA7000623201,Test AP410i-FCC Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295300,AP410i-FCC,FA7000624,201,FA7000624201,Test AP410i-FCC MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295301,AP410i-WR,FA7000625,201,FA7000625201,Test AP410i-WR CheckPower 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295301,AP410i-WR,FA7000626,201,FA7000626201,Test AP410i-WR ESS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295301,AP410i-WR,FA7000627,201,FA7000627201,Test AP410i-WR Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295301,AP410i-WR,FA7000628,201,FA7000628201,Test AP410i-WR Power Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295301,AP410i-WR,FA7000629,201,FA7000629201,Test AP410i-WR Power Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295301,AP410i-WR,FA7000630,201,FA7000630201,Test AP410i-WR Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295301,AP410i-WR,FA7000631,291,FA7000631291,Test AP410i-WR MAC 2.91,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295302,AP410i-CAN,FA7000632,201,FA7000632201,Test AP410i-CAN CheckPower 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295302,AP410i-CAN,FA7000633,201,FA7000633201,Test AP410i-CAN ESS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295302,AP410i-CAN,FA7000634,201,FA7000634201,Test AP410i-CAN Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295302,AP410i-CAN,FA7000635,201,FA7000635201,Test AP410i-CAN Power Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295302,AP410i-CAN,FA7000636,201,FA7000636201,Test AP410i-CAN Power Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295302,AP410i-CAN,FA7000637,201,FA7000637201,Test AP410i-CAN Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295302,AP410i-CAN,FA7000638,201,FA7000638201,Test AP410i-CAN MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295303,AP410i-IL,FA7000639,201,FA7000639201,Test AP410i-IL CheckPower 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295303,AP410i-IL,FA7000640,201,FA7000640201,Test AP410i-IL ESS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295303,AP410i-IL,FA7000641,201,FA7000641201,Test AP410i-IL Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295303,AP410i-IL,FA7000642,201,FA7000642201,Test AP410i-IL Power Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295303,AP410i-IL,FA7000643,201,FA7000643201,Test AP410i-IL Power Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295303,AP410i-IL,FA7000644,201,FA7000644201,Test AP410i-IL Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1295303,AP410i-IL,FA7000645,201,FA7000645201,Test AP410i-IL MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300300,AP410e-FCC,FA7000646,201,FA7000646201,Test AP410e-FCC CheckPower 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300300,AP410e-FCC,FA7000647,201,FA7000647201,Test AP410e-FCC ESS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300300,AP410e-FCC,FA7000648,201,FA7000648201,Test AP410e-FCC Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300300,AP410e-FCC,FA7000649,201,FA7000649201,Test AP410e-FCC Power Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300300,AP410e-FCC,FA7000650,201,FA7000650201,Test AP410e-FCC Power Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300300,AP410e-FCC,FA7000651,201,FA7000651201,Test AP410e-FCC Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300300,AP410e-FCC,FA7000652,201,FA7000652201,Test AP410e-FCC MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300301,AP410e-WR,FA7000653,201,FA7000653201,Test AP410e-WR CheckPower 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300301,AP410e-WR,FA7000654,201,FA7000654201,Test AP410e-WR ESS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300301,AP410e-WR,FA7000655,201,FA7000655201,Test AP410e-WR Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300301,AP410e-WR,FA7000656,201,FA7000656201,Test AP410e-WR Power Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300301,AP410e-WR,FA7000657,201,FA7000657201,Test AP410e-WR Power Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300301,AP410e-WR,FA7000658,201,FA7000658201,Test AP410e-WR Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300301,AP410e-WR,FA7000659,201,FA7000659201,Test AP410e-WR MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300302,AP410e-CAN,FA7000660,201,FA7000660201,Test AP410e-CAN CheckPower 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300302,AP410e-CAN,FA7000661,201,FA7000661201,Test AP410e-CAN ESS BurninTest 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300302,AP410e-CAN,FA7000662,201,FA7000662201,Test AP410e-CAN Final Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300302,AP410e-CAN,FA7000663,201,FA7000663201,Test AP410e-CAN Power Calibration 2G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300302,AP410e-CAN,FA7000664,201,FA7000664201,Test AP410e-CAN Power Calibration 5G 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300302,AP410e-CAN,FA7000665,201,FA7000665201,Test AP410e-CAN Throughput Test 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1102A1300302,AP410e-CAN,FA7000666,201,FA7000666201,Test AP410e-CAN MAC 2.01,ÄÊ¼Ý,,,,,,,,,,,,,,,,
2022/10/18,1402A0250000,ECS2552FP (FCC),FA7000667,201,FA7000667201,Test ECS2552FP (FCC) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0250000,ECS2552FP (FCC),FA7000668,211,FA7000668211,Test ECS2552FP (FCC) PowerLoad Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0250000,ECS2552FP (FCC),FA7000669,201,FA7000669201,Test ECS2552FP (FCC) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0250000,ECS2552FP (FCC),FA7000670,241,FA7000670241,Test ECS2552FP (FCC) MAC 2.41,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0250002,ECS2552FP (ETSI),FA7000671,201,FA7000671201,Test ECS2552FP (ETSI) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0250002,ECS2552FP (ETSI),FA7000672,211,FA7000672211,Test ECS2552FP (ETSI) PowerLoad Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0250002,ECS2552FP (ETSI),FA7000673,201,FA7000673201,Test ECS2552FP (ETSI) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0250002,ECS2552FP (ETSI),FA7000674,241,FA7000674241,Test ECS2552FP (ETSI) MAC 2.41,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0160300,ECS5512FP (FCC),FA7000675,211,FA7000675211,Test ECS5512FP (FCC) InnerLoop Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0160300,ECS5512FP (FCC),FA7000676,211,FA7000676211,Test ECS5512FP (FCC) PowerLoad Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0160300,ECS5512FP (FCC),FA7000677,211,FA7000677211,Test ECS5512FP (FCC) System Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0160300,ECS5512FP (FCC),FA7000678,211,FA7000678211,Test ECS5512FP (FCC) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0160301,ECS5512FP (ETSI),FA7000679,201,FA7000679201,Test ECS5512FP (ETSI) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0160301,ECS5512FP (ETSI),FA7000680,201,FA7000680201,Test ECS5512FP (ETSI) PowerLoad Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0160301,ECS5512FP (ETSI),FA7000681,201,FA7000681201,Test ECS5512FP (ETSI) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0160301,ECS5512FP (ETSI),FA7000682,201,FA7000682201,Test ECS5512FP (ETSI) MAC 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097320,ECS1528FPv3 (FCC),FA7000683,201,FA7000683201,Test ECS1528FPv3 (FCC) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097320,ECS1528FPv3 (FCC),FA7000684,201,FA7000684201,Test ECS1528FPv3 (FCC) PowerLoad Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097320,ECS1528FPv3 (FCC),FA7000685,201,FA7000685201,Test ECS1528FPv3 (FCC) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097320,ECS1528FPv3 (FCC),FA7000686,211,FA7000686211,Test ECS1528FPv3 (FCC) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097321,ECS1528FPv3 (ETSI),FA7000687,201,FA7000687201,Test ECS1528FPv3 (ETSI) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097321,ECS1528FPv3 (ETSI),FA7000688,201,FA7000688201,Test ECS1528FPv3 (ETSI) PowerLoad Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097321,ECS1528FPv3 (ETSI),FA7000689,201,FA7000689201,Test ECS1528FPv3 (ETSI) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097321,ECS1528FPv3 (ETSI),FA7000690,211,FA7000690211,Test ECS1528FPv3 (ETSI) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109303,ECS1552 (FCC),FA7000691,201,FA7000691201,Test ECS1552 (FCC) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109303,ECS1552 (FCC),FA7000692,201,FA7000692201,Test ECS1552 (FCC) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109303,ECS1552 (FCC),FA7000693,211,FA7000693211,Test ECS1552 (FCC) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109304,ECS1552 (ETSI),FA7000694,201,FA7000694201,Test ECS1552 (ETSI) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109304,ECS1552 (ETSI),FA7000695,201,FA7000695201,Test ECS1552 (ETSI) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109304,ECS1552 (ETSI),FA7000696,211,FA7000696211,Test ECS1552 (ETSI) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109327,ECS1552FPv3 (FCC),FA7000697,201,FA7000697201,Test ECS1552FPv3 (FCC) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109327,ECS1552FPv3 (FCC),FA7000698,211,FA7000698211,Test ECS1552FPv3 (FCC) PowerLoad Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109327,ECS1552FPv3 (FCC),FA7000699,201,FA7000699201,Test ECS1552FPv3 (FCC) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109327,ECS1552FPv3 (FCC),FA7000700,211,FA7000700211,Test ECS1552FPv3 (FCC) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109328,ECS1552FPv3 (ETSI),FA7000701,201,FA7000701201,Test ECS1552FPv3 (ETSI) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109328,ECS1552FPv3 (ETSI),FA7000702,211,FA7000702211,Test ECS1552FPv3 (ETSI) PowerLoad Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109328,ECS1552FPv3 (ETSI),FA7000703,201,FA7000703201,Test ECS1552FPv3 (ETSI) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109328,ECS1552FPv3 (ETSI),FA7000704,211,FA7000704211,Test ECS1552FPv3 (ETSI) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109330,ECS1552Pv2 (FCC),FA7000705,201,FA7000705201,Test ECS1552Pv2 (FCC) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109330,ECS1552Pv2 (FCC),FA7000706,211,FA7000706211,Test ECS1552Pv2 (FCC) PowerLoad Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109330,ECS1552Pv2 (FCC),FA7000707,201,FA7000707201,Test ECS1552Pv2 (FCC) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109330,ECS1552Pv2 (FCC),FA7000708,221,FA7000708221,Test ECS1552Pv2 (FCC) MAC 2.21,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109331,ECS1552Pv2 (ETSI),FA7000709,201,FA7000709201,Test ECS1552Pv2 (ETSI) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109331,ECS1552Pv2 (ETSI),FA7000710,211,FA7000710211,Test ECS1552Pv2 (ETSI) PowerLoad Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109331,ECS1552Pv2 (ETSI),FA7000711,201,FA7000711201,Test ECS1552Pv2 (ETSI) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0109331,ECS1552Pv2 (ETSI),FA7000712,221,FA7000712221,Test ECS1552Pv2 (ETSI) MAC 2.21,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097304,ECS1528 (FCC),FA7000713,211,FA7000713211,Test ECS1528 (FCC) InnerLoop Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097304,ECS1528 (FCC),FA7000714,201,FA7000714201,Test ECS1528 (FCC) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097304,ECS1528 (FCC),FA7000715,211,FA7000715211,Test ECS1528 (FCC) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097305,ECS1528 (ETSI),FA7000716,211,FA7000716211,Test ECS1528 (ETSI) InnerLoop Test 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097305,ECS1528 (ETSI),FA7000717,201,FA7000717201,Test ECS1528 (ETSI) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0097305,ECS1528 (ETSI),FA7000718,211,FA7000718211,Test ECS1528 (ETSI) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0098304,ECS1528Pv2 (FCC),FA7000719,201,FA7000719201,Test ECS1528Pv2 (FCC) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0098304,ECS1528Pv2 (FCC),FA7000720,201,FA7000720201,Test ECS1528Pv2 (FCC) PowerLoad Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0098304,ECS1528Pv2 (FCC),FA7000721,201,FA7000721201,Test ECS1528Pv2 (FCC) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0098304,ECS1528Pv2 (FCC),FA7000722,211,FA7000722211,Test ECS1528Pv2 (FCC) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0098305,ECS1528Pv2 (ETSI),FA7000723,201,FA7000723201,Test ECS1528Pv2 (ETSI) InnerLoop Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0098305,ECS1528Pv2 (ETSI),FA7000724,201,FA7000724201,Test ECS1528Pv2 (ETSI) PowerLoad Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0098305,ECS1528Pv2 (ETSI),FA7000725,201,FA7000725201,Test ECS1528Pv2 (ETSI) System Test 2.01,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/18,1402A0098305,ECS1528Pv2 (ETSI),FA7000726,211,FA7000726211,Test ECS1528Pv2 (ETSI) MAC 2.11,¬M¥ô,,,,,,,,,,,,,,,,
2022/10/19,1102A1473300,SonicWave 621,FA7000727,201,FA7000727201,Test SonicWave 621 interface 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473300,SonicWave 621,FA7000728,201,FA7000728201,Test SonicWave 621 MACSafemode 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473300,SonicWave 621,FA7000729,201,FA7000729201,Test SonicWave 621 Power Calibration 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473300,SonicWave 621,FA7000730,202,FA7000730202,Test SonicWave 621 Throughput Test 2.02,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473300,SonicWave 621,FA7000731,201,FA7000731201,Test SonicWave 621 Web Check 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473301,SonicWave 621 INTL,FA7000732,201,FA7000732201,Test SonicWave 621 INTL interface 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473301,SonicWave 621 INTL,FA7000733,201,FA7000733201,Test SonicWave 621 INTL MACSafemode 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473301,SonicWave 621 INTL,FA7000734,201,FA7000734201,Test SonicWave 621 INTL Power Calibration 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473301,SonicWave 621 INTL,FA7000735,202,FA7000735202,Test SonicWave 621 INTL Throughput Test 2.02,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1473301,SonicWave 621 INTL,FA7000736,201,FA7000736201,Test SonicWave 621 INTL Web Check 2.01,ªQ¦t,,,,,,,,,,,,,,,,
2022/10/19,1102A1339300,SONICWALL SONICWAVE 681 ACCESS POINT,FA7000737,201,FA7000737201,Test SONICWALL SONICWAVE 681 ACCESS POINT interface 2.01,ªQ¦t,,,,,,,,,,,,,,,,
